id,osmId,osm_type,name,type,capacity,occupancy,duration,resort,latitude,longitude
1184,4697355862,node,,pylon,,,,,46.7980549,11.0729175
1185,4707409200,node,,pylon,,,,,46.6028268,11.4563365
1186,4707409201,node,,pylon,,,,,46.6033795,11.4565516
1187,4707409203,node,,pylon,,,,,46.6042408,11.4568867
1188,4707409204,node,,pylon,,,,,46.6063714,11.4577158
1189,4707409205,node,,pylon,,,,,46.6073948,11.458114
1190,4707409206,node,,pylon,,,,,46.6080667,11.4583755
1191,4707409207,node,,pylon,,,,,46.6086859,11.4586165
1192,4707409208,node,,pylon,,,,,46.6089804,11.4587311
1193,4707409209,node,,pylon,,,,,46.6103293,11.459256
1194,4707409210,node,,pylon,,,,,46.6112813,11.4596265
1195,4707409211,node,,pylon,,,,,46.6119597,11.4598905
1196,4707409212,node,,pylon,,,,,46.612618,11.4601467
1197,4707409213,node,,pylon,,,,,46.6131863,11.4603679
1198,4707409214,node,,pylon,,,,,46.6138611,11.4606305
1199,4707409215,node,,pylon,,,,,46.6145605,11.4609027
1200,4719268242,node,,pylon,,,,,46.6021335,11.461888
1201,4719268243,node,,pylon,,,,,46.6024835,11.4585273
1202,4719268244,node,,pylon,,,,,46.6047481,11.4570841
1203,4719268245,node,,pylon,,,,,46.605382,11.4573308
1204,4761636254,node,,pylon,,,,,46.7933399,11.1901786
1205,4820743186,node,,pylon,,,,,46.657925,10.9961172
1206,4820743187,node,,pylon,,,,,46.6659584,10.9896588
1207,4820743189,node,,pylon,,,,,46.6573066,10.9966143
1208,4820743190,node,,pylon,,,,,46.6645887,10.9966544
1209,4820743195,node,,pylon,,,,,46.6585122,10.9956451
1210,4820743196,node,,pylon,,,,,46.664975,10.9904494
1211,4823568017,node,,pylon,,,,,46.9098641,11.4086293
1212,4823568019,node,,pylon,,,,,46.9125844,11.398538
1213,4823568020,node,,pylon,,,,,46.9092071,11.4110662
1214,4823572422,node,,pylon,,,,,46.9113719,11.4030361
1215,4823572426,node,,pylon,,,,,46.9055454,11.4246486
1216,4823572427,node,,pylon,,,,,46.9068812,11.4196833
1217,4823572428,node,,pylon,,,,,46.9043099,11.4292433
1218,4823572429,node,,pylon,,,,,46.9063909,11.4215312
1219,4823572431,node,,pylon,,,,,46.9117338,11.4016935
1220,4823572432,node,,pylon,,,,,46.9080344,11.4154039
1221,4823572433,node,,pylon,,,,,46.9125616,11.3986227
1222,4823572436,node,,pylon,,,,,46.9047412,11.4276314
1223,4823572437,node,,pylon,,,,,46.9108476,11.4049807
1224,4823572438,node,,pylon,,,,,46.9081988,11.4148065
1225,4825753477,node,,pylon,,,,,46.7264826,11.2255583
1226,4825753479,node,,pylon,,,,,46.7334534,11.2397076
1227,4825753485,node,,pylon,,,,,46.7232965,11.2197349
1228,4827367424,node,,pylon,,,,,46.697813,11.9108111
1229,4827367425,node,,pylon,,,,,46.6929036,11.8946314
1230,4870034918,node,,pylon,,,,,46.5920445,10.8918442
1231,4870034919,node,,pylon,,,,,46.590861,10.8914782
1232,4870034920,node,,pylon,,,,,46.5894078,10.8910288
1233,4870035121,node,,pylon,,,,,46.5889083,10.8908743
1234,4870035122,node,,pylon,,,,,46.5876872,10.8904966
1235,4870035123,node,,pylon,,,,,46.5872386,10.8903579
1236,4870035124,node,,pylon,,,,,46.5862331,10.8900469
1237,4870035125,node,,pylon,,,,,46.5852907,10.8897555
1238,4870035126,node,,pylon,,,,,46.5841318,10.8893971
1239,4870035127,node,,pylon,,,,,46.5825097,10.8888955
1240,4870035132,node,,pylon,,,,,46.5937643,10.8923761
1241,4940704785,node,,pylon,,,,,46.800307,11.0970044
1242,5000242643,node,,pylon,,,,,46.1509684,11.0385741
1243,5000242644,node,,pylon,,,,,46.1750791,11.0525397
1244,5000242645,node,,pylon,,,,,46.174602,11.0524099
1245,5000242646,node,,pylon,,,,,46.1743402,11.0523387
1246,5000242647,node,,pylon,,,,,46.1735899,11.0521345
1247,5000242648,node,,pylon,,,,,46.1727024,11.051893
1248,5000242649,node,,pylon,,,,,46.1713725,11.0515311
1249,5000242650,node,,pylon,,,,,46.1700268,11.051165
1250,5000242651,node,,pylon,,,,,46.1685879,11.0507735
1251,5000242652,node,,pylon,,,,,46.1645454,11.0503672
1252,5000242653,node,,pylon,,,,,46.167613,11.0505083
1253,5000242654,node,,pylon,,,,,46.1667319,11.0502685
1254,5000242655,node,,pylon,,,,,46.1656095,11.0499632
1255,5000242656,node,,pylon,,,,,46.1653886,11.0499031
1256,5000242657,node,,pylon,,,,,46.1646529,11.0497029
1257,5075142358,node,,pylon,,,,,46.5221829,11.3451064
1258,5075142359,node,,pylon,,,,,46.5200294,11.3469975
1259,5075142360,node,,pylon,,,,,46.5204797,11.3466124
1260,5145562392,node,,pylon,,,,,46.4954496,11.8104102
1261,5153463275,node,,pylon,,,,,46.5528878,11.7985365
1262,5153463276,node,,pylon,,,,,46.5519634,11.7970797
1263,5153463277,node,,pylon,,,,,46.5507605,11.7951839
1264,5153463278,node,,pylon,,,,,46.5505462,11.7940737
1265,5153463279,node,,pylon,,,,,46.5505972,11.7938132
1266,5153463280,node,,pylon,,,,,46.5510123,11.7916901
1267,5153463281,node,,pylon,,,,,46.5515198,11.7890944
1268,5153463282,node,,pylon,,,,,46.5519286,11.7870038
1269,5153463283,node,,pylon,,,,,46.5524678,11.7842459
1270,5153463284,node,,pylon,,,,,46.5529549,11.7817544
1271,5153463285,node,,pylon,,,,,46.5532794,11.7800945
1272,5153463286,node,,pylon,,,,,46.553657,11.7781635
1273,5153463287,node,,pylon,,,,,46.5542215,11.7752758
1274,5153463288,node,,pylon,,,,,46.5547262,11.7726945
1275,5153463289,node,,pylon,,,,,46.5554437,11.7690245
1276,5153463290,node,,pylon,,,,,46.5551993,11.7702748
1277,5153990238,node,,pylon,,,,,46.6019955,11.2104038
1278,5181167767,node,,pylon,,,,,46.6839941,11.0470926
1279,5181317300,node,,pylon,,,,,46.6275521,11.1181786
1280,5181317301,node,,pylon,,,,,46.626373,11.1218559
1281,5181317302,node,,pylon,,,,,46.6237879,11.1299177
1282,5181317303,node,,pylon,,,,,46.6210658,11.138406
1283,5320031761,node,,pylon,,,,,46.5282071,10.9551064
1284,5320031762,node,,pylon,,,,,46.5282367,10.9549514
1285,5320031763,node,,pylon,,,,,46.5285886,10.953109
1286,5320031764,node,,pylon,,,,,46.528954,10.9509313
1287,5320031765,node,,pylon,,,,,46.5294375,10.9484772
1288,5320031766,node,,pylon,,,,,46.5298434,10.9462935
1289,5320031767,node,,pylon,,,,,46.5308288,10.9411705
1290,5320031768,node,,pylon,,,,,46.5312025,10.939314
1291,5320031769,node,,pylon,,,,,46.5317887,10.9362239
1292,5320031770,node,,pylon,,,,,46.532316,10.9334442
1293,5320031771,node,,pylon,,,,,46.5327058,10.9313893
1294,5320031772,node,,pylon,,,,,46.5330103,10.9297842
1295,5320031773,node,,pylon,,,,,46.5334612,10.9274073
1296,5320031774,node,,pylon,,,,,46.5338874,10.9251601
1297,5320031775,node,,pylon,,,,,46.5341862,10.9235848
1298,5320031780,node,,pylon,,,,,46.534478,10.9221046
1299,5320031781,node,,pylon,,,,,46.5343301,10.9228263
1300,5320031818,node,,pylon,,,,,46.5398166,10.9131186
1301,5320031819,node,,pylon,,,,,46.5410689,10.921052
1302,5320031820,node,,pylon,,,,,46.5408196,10.9194706
1303,5320031921,node,,pylon,,,,,46.540141,10.9151772
1304,5320031922,node,,pylon,,,,,46.5402495,10.915866
1305,5320031923,node,,pylon,,,,,46.540312,10.916263
1306,5320031925,node,,pylon,,,,,46.539559,10.9114834
1307,5320031926,node,,pylon,,,,,46.5389758,10.9077812
1308,5320031927,node,,pylon,,,,,46.5390233,10.9080832
1309,5320031928,node,,pylon,,,,,46.5390375,10.9081731
1310,5320031929,node,,pylon,,,,,46.5391033,10.9085908
1311,5320031930,node,,pylon,,,,,46.5393419,10.9101055
1312,5320031931,node,,pylon,,,,,46.5393527,10.910174
1313,5320031932,node,,pylon,,,,,46.5393641,10.9102463
1314,5320031933,node,,pylon,,,,,46.5401292,10.9151024
1315,5320031934,node,,pylon,,,,,46.5404352,10.9170025
1316,5320031935,node,,pylon,,,,,46.5406433,10.9183327
1317,5320031936,node,,pylon,,,,,46.5411909,10.9218418
1318,5320031937,node,,pylon,,,,,46.5412002,10.9219004
1319,5320031938,node,,pylon,,,,,46.5412098,10.9219616
1320,5320032072,node,,pylon,,,,,46.5303721,10.9169327
1321,5320032073,node,,pylon,,,,,46.5307405,10.9165209
1322,5320032074,node,,pylon,,,,,46.53149,10.9156235
1323,5320032075,node,,pylon,,,,,46.5322031,10.9147699
1324,5320032076,node,,pylon,,,,,46.532953,10.9138721
1325,5320032077,node,,pylon,,,,,46.5337605,10.9129053
1326,5320032078,node,,pylon,,,,,46.5344055,10.9121331
1327,5320032079,node,,pylon,,,,,46.5351081,10.9112919
1328,5320032080,node,,pylon,,,,,46.5359514,10.9102822
1329,5320032081,node,,pylon,,,,,46.5368689,10.9091838
1330,5320032082,node,,pylon,,,,,46.5405224,10.9048495
1331,5320032083,node,,pylon,,,,,46.540481,10.9048988
1332,5320032084,node,,pylon,,,,,46.5404398,10.904948
1333,5320032085,node,,pylon,,,,,46.5395485,10.9060314
1334,5320032086,node,,pylon,,,,,46.5380414,10.9077984
1335,5325464543,node,,pylon,,,,,46.1392724,11.0213693
1336,5325464544,node,,pylon,,,,,46.1397903,11.0208247
1337,5325464545,node,,pylon,,,,,46.1408091,11.0197532
1338,5325464546,node,,pylon,,,,,46.1424878,11.0179879
1339,5325464547,node,,pylon,,,,,46.14311,11.0173335
1340,5325464548,node,,pylon,,,,,46.1443914,11.0159859
1341,5325464549,node,,pylon,,,,,46.1438304,11.0165759
1342,5325464550,node,,pylon,,,,,46.1491078,10.9957579
1343,5325464551,node,,pylon,,,,,46.1473424,10.9968737
1344,5325464552,node,,pylon,,,,,46.1480308,10.9964386
1345,5325464553,node,,pylon,,,,,46.1486169,10.9960682
1346,5325464554,node,,pylon,,,,,46.149482,10.9975902
1347,5325464555,node,,pylon,,,,,46.1485859,10.999437
1348,5325464556,node,,pylon,,,,,46.1481886,11.0002559
1349,5325464557,node,,pylon,,,,,46.1478679,11.0009168
1350,5325464558,node,,pylon,,,,,46.1471034,11.0024924
1351,5325464559,node,,pylon,,,,,46.1468468,11.0030212
1352,5325464560,node,,pylon,,,,,46.145851,11.0050735
1353,5325464561,node,,pylon,,,,,46.1455137,11.0057686
1354,5325464571,node,,pylon,,,,,46.1440595,11.0087653
1355,5325464572,node,,pylon,,,,,46.1448002,11.0072389
1356,5325464574,node,,pylon,,,,,46.1432312,11.0104723
1357,5325464575,node,,pylon,,,,,46.1429378,11.011077
1358,5325464576,node,,pylon,,,,,46.142152,11.0108243
1359,5325464577,node,,pylon,,,,,46.1425514,11.0118733
1360,5325464578,node,,pylon,,,,,46.1419279,11.0131582
1361,5325464579,node,,pylon,,,,,46.1415477,11.0122873
1362,5325464580,node,,pylon,,,,,46.1371879,11.0228416
1363,5325464581,node,,pylon,,,,,46.1372664,11.0226516
1364,5325464582,node,,pylon,,,,,46.1378284,11.0212912
1365,5325464583,node,,pylon,,,,,46.1382541,11.0202607
1366,5325464584,node,,pylon,,,,,46.1388154,11.0189019
1367,5325464585,node,,pylon,,,,,46.1393487,11.0176107
1368,5325464586,node,,pylon,,,,,46.1398447,11.01641
1369,5325464587,node,,pylon,,,,,46.1403499,11.0151871
1370,5325464588,node,,pylon,,,,,46.1409213,11.0138038
1371,5325464589,node,,pylon,,,,,46.1414548,11.0141329
1372,5325464590,node,,pylon,,,,,46.1409231,11.0152287
1373,5325464598,node,,pylon,,,,,46.1577222,11.0005503
1374,5325464599,node,,pylon,,,,,46.156833,11.0000877
1375,5325464600,node,,pylon,,,,,46.154834,10.9990476
1376,5325464601,node,,pylon,,,,,46.1540883,10.9986596
1377,5325464602,node,,pylon,,,,,46.1534082,10.9983058
1378,5325464603,node,,pylon,,,,,46.1504189,10.9967507
1379,5325464604,node,,pylon,,,,,46.1518145,10.9974767
1380,5363520525,node,,pylon,,,,,46.47863,11.7982217
1381,5409135095,node,,pylon,,,,,46.7638865,10.7103389
1382,5415850531,node,,pylon,,,,,46.1669914,10.7852193
1383,5420295581,node,,pylon,,,,,46.8500999,11.2973053
1384,5420295582,node,,pylon,,,,,46.8492359,11.2969432
1385,5420295583,node,,pylon,,,,,46.8607947,11.3036731
1386,5420295584,node,,pylon,,,,,46.8425903,11.3124836
1387,5420295585,node,,pylon,,,,,46.8472389,11.2961065
1388,5420295586,node,,pylon,,,,,46.8465863,11.2906698
1389,5420295587,node,,pylon,,,,,46.8418835,11.3020931
1390,5420295588,node,,pylon,,,,,46.8491705,11.321525
1391,5420295589,node,,pylon,,,,,46.8575457,11.3004253
1392,5420295590,node,,pylon,,,,,46.848167,11.3050821
1393,5420295591,node,,pylon,,,,,46.8528816,11.3062387
1394,5420295592,node,,pylon,,,,,46.8444651,11.3108785
1395,5420295593,node,,pylon,,,,,46.8412065,11.301959
1396,5420295594,node,,pylon,,,,,46.8439882,11.3025101
1397,5420295596,node,,pylon,,,,,46.8476794,11.2920359
1398,5420295597,node,,pylon,,,,,46.8410141,11.3019209
1399,5420295598,node,,pylon,,,,,46.8417887,11.2846744
1400,5420295599,node,,pylon,,,,,46.8602551,11.3015608
1401,5420295600,node,,pylon,,,,,46.8445733,11.3218018
1402,5420295601,node,,pylon,,,,,46.8479357,11.3215993
1403,5420295602,node,,pylon,,,,,46.8433107,11.3023759
1404,5420295603,node,,pylon,,,,,46.8500601,11.3214714
1405,5420295604,node,,pylon,,,,,46.8434005,11.3117899
1406,5420295605,node,,pylon,,,,,46.8556089,11.3069079
1407,5420295606,node,,pylon,,,,,46.8462959,11.3029673
1408,5420295607,node,,pylon,,,,,46.8486949,11.293305
1409,5420295608,node,,pylon,,,,,46.8477756,11.3032604
1410,5420295609,node,,pylon,,,,,46.8631111,11.3060479
1411,5420295610,node,,pylon,,,,,46.8447228,11.288341
1412,5420295611,node,,pylon,,,,,46.844266,11.2877701
1413,5420295612,node,,pylon,,,,,46.8435643,11.3218626
1414,5420295613,node,,pylon,,,,,46.8486641,11.3215555
1415,5420295614,node,,pylon,,,,,46.8457007,11.2895631
1416,5420295616,node,,pylon,,,,,46.8478837,11.2922913
1417,5420295617,node,,pylon,,,,,46.8471657,11.3031396
1418,5420295618,node,,pylon,,,,,46.8546443,11.2992095
1419,5420295619,node,,pylon,,,,,46.8602898,11.3031555
1420,5420295620,node,,pylon,,,,,46.8473548,11.3084043
1421,5420303853,node,,pylon,,,,,46.8627842,11.3094246
1422,5420303856,node,,pylon,,,,,46.8619186,11.3092914
1423,5420303857,node,,pylon,,,,,46.8635095,11.3095361
1424,5420304221,node,,pylon,,,,,46.8489879,11.3052835
1425,5420304222,node,,pylon,,,,,46.848153,11.3077208
1426,5420304223,node,,pylon,,,,,46.8454173,11.321751
1427,5420304224,node,,pylon,,,,,46.8512857,11.3058472
1428,5420304225,node,,pylon,,,,,46.8452064,11.3102438
1429,5420304226,node,,pylon,,,,,46.8617434,11.3046457
1430,5420304227,node,,pylon,,,,,46.8427456,11.2858702
1431,5420304228,node,,pylon,,,,,46.8640194,11.3069791
1432,5420304229,node,,pylon,,,,,46.8494911,11.2943001
1433,5420304230,node,,pylon,,,,,46.8618156,11.3084308
1434,5420304232,node,,pylon,,,,,46.8487907,11.3071747
1435,5420304233,node,,pylon,,,,,46.858373,11.300772
1436,5420304235,node,,pylon,,,,,46.8532625,11.2986305
1437,5420304236,node,,pylon,,,,,46.8444762,11.3026067
1438,5420304237,node,,pylon,,,,,46.8543905,11.306609
1439,5420304238,node,,pylon,,,,,46.8643181,11.3072854
1440,5420304239,node,,pylon,,,,,46.8591447,11.3010954
1441,5420304240,node,,pylon,,,,,46.8462353,11.3217017
1442,5420304241,node,,pylon,,,,,46.8482781,11.2965419
1443,5420304242,node,,pylon,,,,,46.852253,11.2982074
1444,5420304243,node,,pylon,,,,,46.8427001,11.3219147
1445,5420304244,node,,pylon,,,,,46.8421738,11.3128402
1446,5420304245,node,,pylon,,,,,46.8568047,11.3072013
1447,5420304246,node,,pylon,,,,,46.8414061,11.3134974
1448,5420304247,node,,pylon,,,,,46.8634111,11.3088223
1449,5420304248,node,,pylon,,,,,46.8433233,11.2865921
1450,5420304249,node,,pylon,,,,,46.8468781,11.2910344
1451,5420304250,node,,pylon,,,,,46.8405212,11.314255
1452,5420304251,node,,pylon,,,,,46.845285,11.302767
1453,5420304252,node,,pylon,,,,,46.847092,11.3216501
1454,5420304253,node,,pylon,,,,,46.8465169,11.3091217
1455,5420304254,node,,pylon,,,,,46.8461466,11.2956489
1456,5483058854,node,,pylon,,,,,46.7308296,11.2338391
1457,5502983218,node,,pylon,,,,,46.6128791,11.114181
1458,5502983219,node,,pylon,,,,,46.6186678,11.1082131
1459,5506621674,node,,pylon,,,,,46.2184805,10.889323
1460,5506621675,node,,pylon,,,,,46.2179731,10.8902074
1461,5506621676,node,,pylon,,,,,46.2173314,10.8913259
1462,5506621677,node,,pylon,,,,,46.2166191,10.8925673
1463,5506621678,node,,pylon,,,,,46.2159561,10.8937229
1464,5506621679,node,,pylon,,,,,46.2153249,10.894823
1465,5506621680,node,,pylon,,,,,46.2144445,10.8963574
1466,5506621681,node,,pylon,,,,,46.2137083,10.8976406
1467,5506621682,node,,pylon,,,,,46.2129593,10.898802
1468,5506621683,node,,pylon,,,,,46.2119681,10.900514
1469,5506621684,node,,pylon,,,,,46.2112909,10.9017947
1470,5537734297,node,,pylon,,,,,46.634691,11.1036002
1471,5537734298,node,,pylon,,,,,46.6352951,11.1022823
1472,5537734633,node,,pylon,,,,,46.6331089,11.1070512
1473,5537734634,node,,pylon,,,,,46.6338015,11.1055404
1474,5537734635,node,,pylon,,,,,46.6336591,11.105851
1475,5537734636,node,,pylon,,,,,46.6326777,11.1079916
1476,5537734637,node,,pylon,,,,,46.6321865,11.1090632
1477,5537734638,node,,pylon,,,,,46.6316283,11.1102808
1478,5537734639,node,,pylon,,,,,46.6310933,11.1114477
1479,5537734640,node,,pylon,,,,,46.6299826,11.1138705
1480,5537734641,node,,pylon,,,,,46.6286863,11.1166979
1481,5582628899,node,,pylon,,,,,46.6580967,11.0714771
1482,5613970275,node,,pylon,,,,,46.6859756,11.0591016
1483,5652437207,node,,pylon,,,,,46.0608354,11.1025226
1484,5652437208,node,,pylon,,,,,46.0605307,11.1019941
1485,5652437210,node,,pylon,,,,,46.0640526,11.107564
1486,5652437211,node,,pylon,,,,,46.0647822,11.1087549
1487,5738374822,node,,pylon,,,,,46.6044746,10.7111
1488,5751896612,node,,pylon,,,,,46.8083658,11.1030523
1489,5751896613,node,,pylon,,,,,46.8072018,11.1051934
1490,5752484183,node,,pylon,,,,,46.8075289,11.1062318
1491,5752484184,node,,pylon,,,,,46.8073444,11.106288
1492,5761758320,node,,pylon,,,,,46.7987799,10.4808967
1493,5761758321,node,,pylon,,,,,46.7994226,10.4796898
1494,5761758322,node,,pylon,,,,,46.799892,10.4788084
1495,5761758323,node,,pylon,,,,,46.8003121,10.4780195
1496,5761758324,node,,pylon,,,,,46.7987481,10.4770928
1497,5761758325,node,,pylon,,,,,46.7994702,10.4768086
1498,5761758326,node,,pylon,,,,,46.7998768,10.4766485
1499,5761758327,node,,pylon,,,,,46.8008588,10.4769928
1500,5761758328,node,,pylon,,,,,46.8010308,10.4766699
1501,5761758329,node,,pylon,,,,,46.8010798,10.4765779
1502,5761758330,node,,pylon,,,,,46.8005621,10.4763788
1503,5761758331,node,,pylon,,,,,46.800821,10.4762768
1504,5761758332,node,,pylon,,,,,46.8008821,10.4762528
1505,5771127253,node,,pylon,,,,,46.3708266,10.6576087
1506,5771129632,node,,pylon,,,,,46.3772327,10.6446246
1507,5771129633,node,,pylon,,,,,46.3809823,10.6370239
1508,5882819196,node,,pylon,,,,,46.8122417,11.6645925
1509,5882828194,node,,pylon,,,,,46.8065973,11.6659631
1510,5882828195,node,,pylon,,,,,46.8056922,11.6661829
1511,5882828196,node,,pylon,,,,,46.8069522,11.665877
1512,5882828197,node,,pylon,,,,,46.8090163,11.6653757
1513,6067189123,node,,pylon,,,,,46.2513977,11.7546006
1514,6067189124,node,,pylon,,,,,46.2514414,11.7546264
1515,6067189125,node,,pylon,,,,,46.2514902,11.7546552
1516,6067189126,node,,pylon,,,,,46.2522698,11.7551153
1517,6067189127,node,,pylon,,,,,46.2531063,11.7556089
1518,6067189128,node,,pylon,,,,,46.2535709,11.7558831
1519,6067189129,node,,pylon,,,,,46.2541899,11.7562483
1520,6067189130,node,,pylon,,,,,46.2547109,11.7565558
1521,6067189131,node,,pylon,,,,,46.2550247,11.756741
1522,6067189132,node,,pylon,,,,,46.2592866,11.7592563
1523,6067189133,node,,pylon,,,,,46.2577602,11.7583554
1524,6067189134,node,,pylon,,,,,46.2585797,11.7588391
1525,6067189135,node,,pylon,,,,,46.2568859,11.7578394
1526,6067189136,node,,pylon,,,,,46.2554529,11.7569937
1527,6067189137,node,,pylon,,,,,46.2563241,11.7575078
1528,6067189146,node,,pylon,,,,,46.2613897,11.7604975
1529,6067189147,node,,pylon,,,,,46.259909,11.7596236
1530,6067189148,node,,pylon,,,,,46.2607657,11.7601293
1531,6067189149,node,,pylon,,,,,46.2605744,11.7600163
1532,6067189235,node,,pylon,,,,,46.2682104,11.7783629
1533,6067189236,node,,pylon,,,,,46.2682028,11.7778963
1534,6067189237,node,,pylon,,,,,46.268174,11.7761149
1535,6067189238,node,,pylon,,,,,46.2681496,11.7746136
1536,6067189239,node,,pylon,,,,,46.2681388,11.7739427
1537,6067189240,node,,pylon,,,,,46.2681162,11.7725533
1538,6067189241,node,,pylon,,,,,46.2680785,11.7702278
1539,6067189242,node,,pylon,,,,,46.2680539,11.7687071
1540,6067189243,node,,pylon,,,,,46.2680335,11.767449
1541,6067189244,node,,pylon,,,,,46.2680096,11.7659737
1542,6067189245,node,,pylon,,,,,46.2679875,11.7646114
1543,6067189246,node,,pylon,,,,,46.2679127,11.7599979
1544,6067189247,node,,pylon,,,,,46.2679145,11.7601106
1545,6067189248,node,,pylon,,,,,46.2679557,11.7626479
1546,6067266530,node,,pylon,,,,,46.2677255,11.7787736
1547,6067266531,node,,pylon,,,,,46.2676944,11.7786783
1548,6067266532,node,,pylon,,,,,46.267401,11.7777799
1549,6067266533,node,,pylon,,,,,46.2669233,11.7763173
1550,6067266534,node,,pylon,,,,,46.2662084,11.7741281
1551,6067266535,node,,pylon,,,,,46.2658457,11.7730174
1552,6067266536,node,,pylon,,,,,46.2654946,11.7719423
1553,6067266537,node,,pylon,,,,,46.2650383,11.7705451
1554,6067266538,node,,pylon,,,,,46.2649639,11.7703173
1555,6067266539,node,,pylon,,,,,46.2646675,11.7694097
1556,6067266540,node,,pylon,,,,,46.2646298,11.7692941
1557,6067266541,node,,pylon,,,,,46.264598,11.7691968
1558,6067266698,node,,pylon,,,,,46.2642008,11.7679588
1559,6067266699,node,,pylon,,,,,46.2641654,11.7678505
1560,6067266700,node,,pylon,,,,,46.2641396,11.7677712
1561,6067266701,node,,pylon,,,,,46.2641173,11.7677028
1562,6067266702,node,,pylon,,,,,46.2639501,11.7671906
1563,6067266703,node,,pylon,,,,,46.2635858,11.7660781
1564,6067266704,node,,pylon,,,,,46.263349,11.7653548
1565,6067266705,node,,pylon,,,,,46.2631294,11.7646838
1566,6067266706,node,,pylon,,,,,46.2630974,11.764586
1567,6067266707,node,,pylon,,,,,46.262687,11.7633326
1568,6067266708,node,,pylon,,,,,46.2623309,11.762245
1569,6067266709,node,,pylon,,,,,46.2622777,11.7620824
1570,6067266752,node,,pylon,,,,,46.2619706,11.7611444
1571,6067266753,node,,pylon,,,,,46.261945,11.7610662
1572,6067266755,node,,pylon,,,,,46.2640712,11.7888772
1573,6068524545,node,,pylon,,,,,46.2680215,11.8132256
1574,6068524546,node,,pylon,,,,,46.2674839,11.8121197
1575,6068524547,node,,pylon,,,,,46.2669286,11.8109774
1576,6068524548,node,,pylon,,,,,46.2660807,11.8092332
1577,6068524549,node,,pylon,,,,,46.2654086,11.8078505
1578,6068524551,node,,pylon,,,,,46.2642529,11.8054733
1579,6068524552,node,,pylon,,,,,46.2645317,11.8060466
1580,6068524553,node,,pylon,,,,,46.2642984,11.8055669
1581,6068524554,node,,pylon,,,,,46.2688863,11.8150047
1582,6068524555,node,,pylon,,,,,46.2690263,11.815293
1583,6068524556,node,,pylon,,,,,46.2697116,11.8167043
1584,6068524557,node,,pylon,,,,,46.2704931,11.8183138
1585,6068524558,node,,pylon,,,,,46.2715931,11.8205792
1586,6068524559,node,,pylon,,,,,46.2717955,11.8209962
1587,6128814096,node,,pylon,,,,,46.4203274,11.1793533
1588,6128814097,node,,pylon,,,,,46.4198448,11.1799139
1589,6143538942,node,,pylon,,,,,46.0568243,11.3137492
1590,6143538946,node,,pylon,,,,,46.0563987,11.3140423
1591,6143538947,node,,pylon,,,,,46.0556933,11.314528
1592,6143538955,node,,pylon,,,,,46.0547863,11.3151525
1593,6143538956,node,,pylon,,,,,46.0538855,11.3157727
1594,6143538957,node,,pylon,,,,,46.0536452,11.3159382
1595,6143538958,node,,pylon,,,,,46.0528344,11.3164964
1596,6143538959,node,,pylon,,,,,46.0521885,11.3169411
1597,6143538960,node,,pylon,,,,,46.0517473,11.3172448
1598,6143538961,node,,pylon,,,,,46.0511652,11.3176456
1599,6143538962,node,,pylon,,,,,46.050634,11.3180113
1600,6143538963,node,,pylon,,,,,46.050227,11.3182915
1601,6143538964,node,,pylon,,,,,46.0503152,11.317211
1602,6143538965,node,,pylon,,,,,46.0500756,11.3174627
1603,6143538966,node,,pylon,,,,,46.0487921,11.3188106
1604,6143538971,node,,pylon,,,,,46.0489365,11.31918
1605,6143538972,node,,pylon,,,,,46.0491311,11.319046
1606,6143538973,node,,pylon,,,,,46.049033,11.3185576
1607,6143538974,node,,pylon,,,,,46.0496672,11.3178916
1608,6143538975,node,,pylon,,,,,46.058696,11.3220102
1609,6143538976,node,,pylon,,,,,46.058292,11.3223712
1610,6143538977,node,,pylon,,,,,46.0575119,11.3230685
1611,6143538978,node,,pylon,,,,,46.0568167,11.3236897
1612,6143538979,node,,pylon,,,,,46.0499401,11.3298348
1613,6143538980,node,,pylon,,,,,46.0499969,11.3297841
1614,6143538981,node,,pylon,,,,,46.050071,11.3297179
1615,6143538982,node,,pylon,,,,,46.0506169,11.3292301
1616,6143538983,node,,pylon,,,,,46.0509856,11.3289006
1617,6143538984,node,,pylon,,,,,46.0516699,11.3282891
1618,6143538985,node,,pylon,,,,,46.0521451,11.3278644
1619,6143538986,node,,pylon,,,,,46.0528934,11.3271958
1620,6143538987,node,,pylon,,,,,46.05369,11.3264839
1621,6143538988,node,,pylon,,,,,46.054313,11.3259272
1622,6143538989,node,,pylon,,,,,46.0552967,11.3250481
1623,6143538990,node,,pylon,,,,,46.0560385,11.3243852
1624,6239675843,node,,pylon,,,,,46.4372077,11.8776903
1625,6258689043,node,,pylon,,,,,46.6896102,11.7341762
1626,6258689044,node,,pylon,,,,,46.6760799,11.712884
1627,6258689045,node,,pylon,,,,,46.6911242,11.7339793
1628,6258689046,node,,pylon,,,,,46.6861172,11.7147164
1629,6258689047,node,,pylon,,,,,46.6895228,11.7341851
1630,6258689048,node,,pylon,,,,,46.6898315,11.7386808
1631,6258689050,node,,pylon,,,,,46.6922256,11.7467311
1632,6258689051,node,,pylon,,,,,46.6902423,11.734092
1633,6258689052,node,,pylon,,,,,46.6910552,11.7465154
1634,6258689053,node,,pylon,,,,,46.6901683,11.7398108
1635,6258689054,node,,pylon,,,,,46.6795108,11.7124656
1636,6258689056,node,,pylon,,,,,46.6827968,11.7120753
