id,osmId,osm_type,name,difficulty,resort,ref,lit,grooming,latitude,longitude
1395,478160480,way,,easy,,,,,46.5895727,11.4508702
1396,478160482,way,,easy,,,,,46.6024986,11.4571327
1397,478714412,way,,easy,,,,,46.6023411,11.4570413
1398,478714413,way,,easy,,,,,46.6026039,11.4567842
1399,478714414,way,,easy,,,,,46.5905858,11.450228
1400,478715358,way,Pennleger,intermediate,,,,,46.6022674,11.4625848
1401,478715359,way,,easy,,,,,46.6026322,11.4581
1402,482283890,way,Eurotel 1,easy,,73,,,46.5430707,11.6195045
1403,484895709,way,,easy,,,,,46.7432415,11.9674027
1404,493450871,way,,easy,Raccordo Valbona - Piavac,,,,46.3569727,11.6857536
1405,498824547,way,Furcia 12 A,intermediate,,,no,classic,46.7347038,11.9589118
1406,498827777,way,Furcia 9 B,easy,,,,classic,46.7264885,11.9651296
1407,498829696,way,Pre da Peres 32R,advanced,,,,classic,46.719422,11.9677494
1408,498830852,way,Col Toron,intermediate,,34,no,classic,46.715021,11.9571074
1409,498832689,way,,intermediate,Sonne,,,,46.7376275,11.9584034
1410,499068196,way,,intermediate,Sonne,,,,46.734639,11.9599355
1411,513412259,way,,intermediate,,,no,classic,46.5558663,11.7304469
1412,526856708,way,Rekord,intermediate,,13,,,46.2647152,11.7735981
1413,539304866,way,11a - Kristlerhang,intermediate,,,,classic,46.6971865,12.3746627
1414,539304867,way,7b - Verbindung Bruggerleite,easy,,,,classic,46.6922883,12.370031
1415,539304868,way,7b - Verbindung Bruggerleite,easy,,,,classic,46.6931536,12.3694499
1416,539304870,way,7a - Verbindung Bruggerleite,easy,,,,classic,46.691812,12.3685414
1417,539304871,way,7 - Bruggerleite,easy,,,yes,classic,46.6915259,12.3705169
1418,539304872,way,,intermediate,,,,classic,46.6971453,12.3751023
1419,539304874,way,,easy,,,,classic,46.6803232,12.3813644
1420,550253466,way,Piz Secteur - Gran Paradiso,intermediate,,,no,classic,46.5243315,11.7617714
1421,560769473,way,Pista 1 (SX),easy,,,yes,classic,46.0287772,10.7322897
1422,560769474,way,Pista 2 (DX),intermediate,,,yes,,46.0278874,10.733372
1423,562020555,way,Pre da Peres 32,easy,,,,,46.7223977,11.9643292
1424,562020556,way,,intermediate,,,,,46.7223664,11.9643732
1425,562020557,way,Pre da Peres 32,advanced,,,,,46.7223178,11.96478
1426,562244357,way,(79) Grotte,easy,,79,,,46.2325441,10.8333086
1427,562244358,way,(55) Belvedere,easy,,55,,,46.232956,10.8293114
1428,562245685,way,(50) Pradalago Facile,easy,,50,no,,46.2441462,10.8237507
1429,562246474,way,,intermediate,,,no,,46.3008463,10.809927
1430,562246475,way,,easy,,,yes,,46.3014268,10.810821
1431,562582877,way,,intermediate,,,,,46.3701514,10.662062
1432,562582879,way,Val Scura,intermediate,,15,no,classic,46.3700737,10.6591896
1433,562582883,way,,novice,,,,,46.3700392,10.6606781
1434,567920635,way,1,easy,,,no,classic,46.8463769,11.6307535
1435,568751042,way,Bellunese,intermediate,,60,,,46.4414352,11.8771334
1436,568751049,way,Bellunese,intermediate,,60,,,46.4357721,11.8676606
1437,568751054,way,Sass del Mul,advanced,,65,,classic,46.4422069,11.8801654
1438,568757427,way,11b - Hahnspieleck Var.,advanced,,,,,46.7090936,12.3693495
1439,568761477,way,Col Pradat,advanced,,,no,classic,46.5634866,11.8562131
1440,568761479,way,Col Pradat,advanced,,45,,,46.5639566,11.8564459
1441,569106403,way,Colfosco 1,intermediate,,46,no,classic,46.5619931,11.8497787
1442,569106404,way,Forcelles,intermediate,,50,no,classic,46.5629554,11.8507711
1443,569108017,way,Colfosco 2,easy,,,no,classic,46.5581121,11.8532584
1444,569108642,way,Colfosco 2,easy,,45,no,classic,46.5552919,11.8524289
1445,570500540,way,Col Alt 4½,easy,,4½,,,46.5498867,11.890672
1446,570501501,way,Ciampai n°10,easy,,10A,no,classic,46.5513284,11.9216285
1447,573304986,way,(61) Corna Rossa,intermediate,,61,,classic,46.2172236,10.890464
1448,584687463,way,Valatschabfahrt,easy,,13,,classic,46.7620404,10.5030692
1449,584687466,way,Watles Piste,intermediate,,,,classic,46.7142455,10.4882275
1450,584687467,way,Tschunggaipiste,easy,,,,classic,46.706114,10.4906117
1451,621259068,way,Armentarola,easy,,,,,46.5566874,11.9645477
1452,639915753,way,III - Skiweg Kreuzbergpass-Signaue,easy,,,,classic,46.6678306,12.4007046
1453,641547334,way,Höllental,intermediate,,11,,classic,46.798696,10.5018194
1454,642554159,way,21,easy,,,no,classic,46.8475427,11.6791525
1455,642554161,way,21,easy,,,no,classic,46.8523635,11.6782963
1456,644949721,way,Pofel,novice,,14,,classic,46.8325684,10.506735
1457,645631213,way,,easy,,,,classic,46.2651364,11.8080217
1458,645631216,way,Col Verde,easy,,31,yes,classic,46.268703,11.8159189
1459,649202187,way,,easy,Via del Bosco,,,,46.2477104,11.4881343
1460,654260666,way,Mediolanum,intermediate,,,,,46.3519277,11.684825
1461,654260779,way,Skiweg Pozil,easy,,2b,,,46.3452611,11.686271
1462,654261088,way,Aquile Funslope,easy,,2e,,,46.346798,11.6838837
1463,654261186,way,Variante Viezzena,easy,,2d,,,46.3473654,11.6842761
1464,654262613,way,Dolomitica,easy,,17,,,46.3171946,11.6912429
1465,654276409,way,Castelir,easy,,15,,,46.318685,11.6932652
1466,658691911,way,Gran Paradiso - Piz Secteur,advanced,,,no,,46.524976,11.7607764
1467,659916230,way,Erlebnisabfahrt Haideralm,easy,,12,,classic,46.7867146,10.5120078
1468,659916231,way,Schönebenabfahrt,easy,,2,,classic,46.7962318,10.4946236
1469,659916232,way,12: Erlebnisabfahrt Haideralm,easy,,,,,46.7729571,10.5221967
1470,660029438,way,,easy,,,,classic,46.58315,11.4535764
1471,660266697,way,Lupetto,intermediate,,,,,46.1443338,11.0061118
1472,662312868,way,Belvedere,intermediate,,3,,,46.2979989,10.8666097
1473,662313192,way,,advanced,,,,,46.2885024,10.8417525
1474,662321154,way,,novice,,,,,46.2901197,10.8514505
1475,662321155,way,,easy,,,,,46.2901078,10.851576
1476,662321156,way,,easy,,,,,46.2903936,10.8515039
1477,662321165,way,,intermediate,,,,,46.2756246,10.8280985
1478,662321166,way,,intermediate,,,,,46.2749679,10.8274816
1479,662321179,way,,intermediate,,,,,46.2893438,10.8417791
1480,662335502,way,(56) Skiweg Campiglio,easy,,56,,,46.237516,10.8182493
1481,662335503,way,(56) Skiweg Campiglio,easy,,56,,,46.2368062,10.8183836
1482,662335504,way,(56) Skiweg Campiglio,easy,,56,,,46.2361145,10.8183905
1483,662335505,way,(56) Skiweg Campiglio,easy,,56,,,46.2396193,10.824507
1484,662335508,way,Canalino 5 Laghi,expert,,,,,46.2267771,10.80159
1485,662335509,way,,easy,,,,,46.226145,10.8015184
1486,662335510,way,,intermediate,,,,,46.2263219,10.8077165
1487,662335512,way,(89) Nambino,intermediate,,89,,,46.2331382,10.8155729
1488,662335513,way,(89) Nambino,intermediate,,89,,,46.2337486,10.8164033
1489,662335514,way,(85) 5 Laghi,easy,,85,,,46.2307036,10.8164158
1490,662335515,way,(85) 5 Laghi,easy,,85,,,46.2299199,10.815829
1491,662335516,way,,easy,,,,,46.232514,10.8239502
1492,662335517,way,,easy,,,,,46.2345362,10.8239408
1493,662335518,way,,easy,,,,,46.2345715,10.8228282
1494,662335520,way,,easy,,,,,46.2367469,10.8335006
1495,662335524,way,(55) Belvedere,easy,,55,,,46.234704,10.831758
1496,662335525,way,(55) Belvedere,easy,,55,,,46.2336112,10.8315012
1497,662337178,way,,intermediate,,,,,46.2493726,10.8248593
1498,662337180,way,,easy,,,,,46.2493201,10.8262352
1499,662337182,way,,easy,,,,,46.2512774,10.8268341
1500,662349289,way,,intermediate,,,,,46.1674526,10.8065609
1501,662349290,way,,intermediate,,,,,46.1877164,10.8167051
1502,662349293,way,(73) Spinale diretta,intermediate,,73,,,46.2286943,10.8458799
1503,662367221,way,,intermediate,,,,,46.2855555,10.8378837
1504,662733530,way,Clump,easy,,111,,,46.1718034,10.8121113
1505,662733531,way,Clump,easy,,111,,,46.172201,10.8126195
1506,662741262,way,Azzurra,easy,,2,,,46.3006564,10.8634435
1507,662741263,way,Azzurra,easy,,2,,,46.3021788,10.8614257
1508,664516006,way,Fuchiade,easy,,58,,,46.3831098,11.788426
1509,664516007,way,Panorama,easy,,55,,,46.3899598,11.7871052
1510,664516008,way,Ciadin,intermediate,,50,,,46.3864256,11.7976832
1511,664516009,way,Variante Cima Uomo,intermediate,,51a,,,46.398583,11.7963728
1512,664516012,way,Costabella,intermediate,,59,,,46.3844356,11.7879411
1513,664528589,way,Col Margherita,advanced,,40,,,46.370973,11.8045976
1514,664684256,way,Baby Tognola,easy,,30,,,46.2400211,11.7779812
1515,664684257,way,Fantabosco,easy,,35,,,46.2500184,11.7821464
1516,664684258,way,Conca,easy,,26,,,46.2376679,11.7727933
1517,664684259,way,Scandola,easy,,,,,46.2403004,11.7699492
1518,664684260,way,Scandola,easy,,27,,,46.2412076,11.7637898
1519,664691523,way,Direttissima di Ces,advanced,,15,,classic,46.2661303,11.76534
1520,664691524,way,Castellazzo 1,intermediate,,5,,,46.3028203,11.7931704
1521,664691525,way,Castellazzo 1,advanced,,,,,46.3022162,11.788595
1522,665309523,way,La Volata,advanced,,41,,,46.3713585,11.7998801
1523,665319649,way,Bellaria,easy,,12,,classic,46.2659989,11.7835722
1524,665319650,way,,easy,,,,,46.2994328,11.7883189
1525,665319651,way,,easy,,,,,46.2996228,11.7850358
1526,666499600,way,Fraine,easy,,16,,,46.3173881,11.6918874
1527,666499602,way,Alfa Fischer,intermediate,,2c,,,46.3471476,11.6851471
1528,666499603,way,Campo Scuola Valbona,easy,,4,,,46.3571311,11.6835714
1529,668347863,way,Belvedere,easy,,,,,46.7374547,11.9639
1530,669540179,way,2: Jochabfahrt,easy,,2,,classic,46.8051698,10.491984
1531,672331477,way,Talabfahrt - Discesa valle,intermediate,,,no,classic,46.9118481,11.4196513
1532,672409386,way,Raccordo Direttissima,intermediate,,14,,classic,46.2648621,11.7692226
1533,672409388,way,,easy,Ski Weg Coston,,,classic,46.2627403,11.7615551
1534,673429273,way,,easy,,,,,46.6080691,11.90013
1535,673429274,way,,easy,,,,,46.6083883,11.9000891
1536,673429277,way,La Crusc,intermediate,,52A,no,classic,46.6115682,11.9199624
1537,673609556,way,,intermediate,,,,,46.5873493,11.8917031
1538,673609557,way,Doninz,easy,,,,,46.5844887,11.9020846
1539,673609558,way,,easy,,,,,46.5841442,11.9030695
1540,673609564,way,,advanced,,,,,46.5872839,11.888241
1541,673609570,way,,intermediate,,,,,46.5887092,11.8905117
1542,673609572,way,,easy,,,,,46.5989405,11.9003492
1543,673609577,way,,intermediate,,,,,46.5939511,11.8951913
1544,673630271,way,,easy,,,,,46.5844298,11.9058012
1545,673630272,way,,easy,,,,,46.5844054,11.9053059
1546,673630273,way,,easy,,,,,46.5844533,11.9061534
1547,673630274,way,,easy,,,,,46.5842737,11.9056324
1548,673630277,way,,easy,,,,,46.5842999,11.9058813
1549,674389238,way,Gamslaiten,advanced,,5b,no,classic,46.9166769,11.9043008
1550,674389245,way,Glück,intermediate,,4b,no,classic,46.9235692,11.9080921
1551,674402658,way,Bärenloch,advanced,,,,,46.6902912,11.7364412
1552,674402659,way,,novice,,,,,46.6916622,11.7398398
1553,674402660,way,,intermediate,,,,,46.6871,11.7409645
1554,674402661,way,Familienabfahrt,easy,,,,,46.6847941,11.7367061
1555,674403594,way,Jöchl,advanced,,6,no,classic,46.8457605,11.6018099
1556,674493145,way,,easy,,,no,classic,46.5000008,11.7485184
1557,675125513,way,Talabfahrt - Discesa valle,intermediate,,,no,classic,46.9124611,11.4131767
1558,675382284,way,Rinneralm I,intermediate,,2,no,classic,46.8427151,11.3108928
1559,675382285,way,Rinneralm I,intermediate,,2,no,classic,46.8457112,11.3074256
1560,675382383,way,,intermediate,,,no,classic,46.8418316,11.300403
1561,675382786,way,Enzian I,easy,,12b,no,classic,46.8438329,11.3027352
1562,675499411,way,Eben,easy,,1,,classic,46.3833959,11.5300374
1563,675500248,way,Verbindung Eben - Obereggen Talstation Sessellift,novice,,,,classic,46.3835419,11.5271656
1564,675500976,way,Kinderpiste-Eben,easy,,,,classic,46.3843021,11.5302226
1565,675509460,way,Campanil 1,easy,,23,,classic,46.3504291,11.5456163
1566,675509461,way,Campanil,easy,,23,,classic,46.3502968,11.5479356
1567,675509462,way,27 Panoramica,easy,,,,classic,46.3501086,11.5485014
1568,675515252,way,Selftime Campanil,intermediate,,22,,classic,46.350644,11.5453132
1569,677442618,way,Larchpichl - 4,easy,,,,,46.6355501,11.0930816
1570,678145046,way,Familienabfahrt,easy,,,,,46.681116,11.7380916
1571,678145047,way,,easy,,,,,46.6848509,11.7378081
1572,678145048,way,,intermediate,,,,,46.6839782,11.7403693
1573,678145049,way,Plose 2,intermediate,,,,,46.6926902,11.7291419
1574,678145050,way,,,,,,,46.6908338,11.7265901
1575,678145051,way,,easy,,,,,46.6913973,11.7260635
1576,678450748,way,Sotsaslong,easy,,,no,classic,46.5249296,11.7541757
1577,678450750,way,Gran Paradiso,easy,,,no,classic,46.5212149,11.7549611
1578,682011292,way,Riepen,intermediate,,,no,,46.8497326,12.0864909
1579,682377428,way,7,intermediate,,,no,classic,46.9440494,11.3695623
1580,682377429,way,,easy,,,,,46.9514006,11.3760412
1581,682377430,way,8,intermediate,,,no,classic,46.9467719,11.3813005
1582,682845207,way,,intermediate,,,,,46.7852875,11.1032569
1583,682845208,way,,intermediate,,,,,46.7861143,11.1023109
1584,683486440,way,,easy,,,,classic,46.3240773,11.1459447
1585,683486443,way,,easy,,,yes,classic,46.3249869,11.1452981
1586,683486446,way,,easy,,,yes,classic,46.3251947,11.1452981
1587,683486448,way,,intermediate,,,,classic,46.4194666,11.1803229
1588,684475121,way,Collegamento Furdenan - Cabinovia Ortisei,easy,,,no,classic,46.5703941,11.6703563
1589,685059292,way,5 - Strafaiole,advanced,,,,,46.1065168,11.6571132
1590,685059293,way,Malga,easy,,15,,,46.1034587,11.6651086
1591,685059294,way,Valfontane,intermediate,,14,,,46.1049398,11.6637844
1592,687928890,way,,easy,,,,,46.5570199,11.7303847
1593,688015899,way,,easy,,,,,46.5569672,11.7678196
1594,688721688,way,Comici II,intermediate,,,no,classic,46.5303718,11.7493491
1595,688721689,way,Piz Sella 5,advanced,Piz Sella 5,,no,classic,46.5331715,11.7502379
1596,688722806,way,Panorama,intermediate,,,no,classic,46.5506769,11.7951834
1597,688722807,way,Frea,intermediate,,,no,classic,46.5526253,11.8037076
1598,688726812,way,Braia Fraida,easy,,5b,no,classic,46.5518824,11.8948808
1599,688731791,way,Cendevaves 1,easy,,,no,classic,46.5521171,11.7107804
1600,688731792,way,Puntea 2,easy,,,no,classic,46.55157,11.7108482
1601,688731794,way,Parallel 1,easy,,,no,classic,46.5495415,11.7102461
1602,688738729,way,Colraiser - Fermeda,easy,,,no,classic,46.586159,11.7427319
1603,688739193,way,La Longia,intermediate,,,no,classic,46.5903207,11.703601
1604,688741725,way,Colfosco 1,intermediate,,46,no,classic,46.5596421,11.8515542
1605,688901821,way,Falk,intermediate,,,no,classic,46.5283212,11.7681739
1606,688999697,way,,easy,,,no,classic,46.551196,11.7145706
1607,689001374,way,Funivia Ortisei - Mezdí,easy,,36,no,classic,46.5564104,11.6616773
1608,689324360,way,Fungeia,intermediate,,,no,classic,46.5469564,11.7660995
1609,689987513,way,,intermediate,,,,,46.5344315,11.7521122
1610,690153112,way,,advanced,,,,,46.5332353,11.7502741
1611,690155965,way,,intermediate,,,,,46.536258,11.7537509
1612,690155969,way,,intermediate,,,,,46.5328761,11.7564264
1613,690193670,way,,easy,,,,,46.5280718,11.7537511
1614,690193672,way,Sef,easy,,,no,classic,46.5277284,11.7536951
1615,690193673,way,Sef - Gran Paradiso,easy,,,no,classic,46.5266419,11.7556942
1616,690203995,way,,intermediate,,,,,46.5296861,11.7616615
1617,690212768,way,,easy,,,,,46.5331597,11.7681527
1618,690212769,way,,intermediate,,,,,46.5319984,11.7614751
1619,690227910,way,Sef,intermediate,,,no,classic,46.5293828,11.7618862
1620,690227915,way,Plan de Gralba,easy,,,no,classic,46.5349634,11.771023
1621,690233348,way,Costabella,intermediate,,,no,classic,46.55576,11.7692979
1622,690413212,way,,intermediate,,,,,46.5303332,11.7504261
1623,690413213,way,,advanced,,,,,46.5299637,11.7553532
1624,690465604,way,,intermediate,,,,,46.5384259,11.7516127
1625,690477113,way,,advanced,,,,,46.5475178,11.7517903
1626,690517085,way,Ciampinoi 4,intermediate,,4,no,classic,46.5507245,11.7567678
1627,690521795,way,,intermediate,,,,,46.5355154,11.7590105
1628,690523951,way,,intermediate,,,,,46.5367272,11.7583256
1629,690523953,way,,intermediate,,,,,46.537873,11.7549029
1630,690560430,way,,intermediate,,,,,46.5393094,11.7673018
1631,690578984,way,,advanced,Saslong A,,,,46.5500169,11.7331088
1632,690580214,way,,intermediate,,,,,46.5499556,11.7368081
1633,690712455,way,,intermediate,Collegamento Saslong B,,,classic,46.5477719,11.736487
1634,690712458,way,,intermediate,Collegamento Saslong B,,,classic,46.5477203,11.7407828
1635,691012574,way,Pilat,intermediate,Pilat,,no,classic,46.5645088,11.6695027
1636,691031972,way,Gran Paradiso,easy,,,no,classic,46.5240256,11.7558306
1637,691058737,way,,advanced,Alpha,,,,46.5417191,11.7209592
1638,691535373,way,,easy,Città dei Sassi,,no,classic,46.5159917,11.7525248
1639,695906749,way,,intermediate,,,no,classic,46.7187678,11.9645138
1640,695979421,way,,easy,,,,,46.7390325,11.9593391
1641,696532895,way,,intermediate,,,,,46.4371298,11.8769137
1642,696532896,way,Sass del Mul,advanced,,65,,classic,46.437421,11.8758089
1643,696532897,way,Sass del Mul,advanced,,65,,classic,46.4390872,11.8780634
1644,699932220,way,Col Raiser - Plan de Tieja,intermediate,,,,classic,46.5621395,11.7339423
1645,699935948,way,10a,easy,,,,classic,46.6807553,12.3752879
1646,699935950,way,10b,easy,,,,classic,46.6781507,12.3773931
1647,712662218,way,Skiweg Schwemmalm - Breiteben,easy,,9,,,46.5314643,10.9186225
1648,712662222,way,,easy,,,,,46.5346669,10.9216388
1649,741736204,way,Residenza,intermediate,,31,,,46.3461949,11.5508716
1650,746140004,way,Pala di Santa,intermediate,,20,,classic,46.3484009,11.5311468
1651,746140005,way,Collegamento Zanggen,intermediate,,20b,,classic,46.3522724,11.5353658
1652,746140006,way,,easy,,25,,,46.3503948,11.5476734
1653,746140007,way,Variante Val della Pigna,intermediate,,30c,,,46.3410442,11.5501348
1654,746140009,way,Agnello Malga,intermediate,,28b,,,46.3411189,11.5467571
1655,746140010,way,34 Skiweg Parcheggi,intermediate,,34,,,46.3410561,11.5404504
1656,746140011,way,Campo Scuola Gardonè,easy,,37,,,46.3414415,11.5765766
1657,751649420,way,,easy,,,,,45.8813612,11.2006511
1658,751660316,way,,easy,,,,,45.918098,11.1945149
1659,751660317,way,,easy,,,,,45.9096106,11.2033365
1660,751660321,way,,easy,,,,,45.8924339,11.1915715
1661,751803853,way,,easy,,,,,45.876274,11.2215441
1662,753212324,way,,easy,,,,,45.8765952,11.2188207
1663,753257664,way,,intermediate,,,,,45.8817215,11.200381
1664,753257666,way,,easy,,,,,45.8775018,11.2107158
1665,753257667,way,,easy,,,,,45.877377,11.2097508
1666,753260224,way,Collegamento Fondo Piccolo-Fondo Grande,easy,,14b,,,45.8823673,11.1960405
1667,753260225,way,Collegamento Fondo Piccolo-Fondo Grande,easy,,14b,,,45.882308,11.1958648
1668,762138982,way,Larchpichl,easy,,,,,46.6353053,11.0956241
1669,767616598,way,,,,,,,46.6887481,11.4204723
1670,767616599,way,,,,,,,46.6887694,11.4204441
1671,767616600,way,,,,,,,46.6952721,11.4408161
1672,767616601,way,,,,,,,46.6994868,11.4404057
1673,767616602,way,,,,,,,46.7005034,11.4559796
1674,767616603,way,,,,,,,46.7005585,11.4558037
1675,767623356,way,,,,,,,46.4142965,11.5989315
1676,767629422,way,,easy,,,,classic,46.4397861,11.5981871
1677,767646926,way,Geister - Trincerone,easy,Geister - Trincerone,3,no,classic,46.5143814,10.460787
1678,767865147,way,Cadì Carosello,advanced,Cadì Carosello,32,,,46.2681222,10.5807214
1679,767865149,way,,easy,,,,,46.267105,10.5844877
1680,767890436,way,Jana Granda (N),intermediate,,,,,46.1523291,11.0278403
1681,767890437,way,,intermediate,,,,,46.153244,11.0173495
1682,767890438,way,Gallo Cedrone,intermediate,,,,,46.1507936,11.0252705
1683,768686425,way,20 König Laurin - 20 Re Laurino,intermediate,,,,classic,46.445151,11.5995193
1684,768686426,way,20 König Laurin,easy,,,,classic,46.4448,11.590651
1685,768687057,way,21 Laurin II,advanced,,,,classic,46.4418862,11.6074782
1686,768717598,way,30A Verbindung Tschein,easy,,,,classic,46.4390858,11.5976811
1687,768717599,way,33 Babypiste,easy,,,,classic,46.4225171,11.5879322
1688,768717600,way,30 Tschein,intermediate,,,,classic,46.4378195,11.5986304
1689,768720617,way,21 Laurin II,intermediate,,,,classic,46.4399091,11.5980413
1690,768720618,way,23 Monte Coronelle,easy,,,,classic,46.4426136,11.5901578
1691,768720619,way,22 Frommer,easy,,,,classic,46.4429604,11.592682
1692,768822560,way,22 Variante Frommer,intermediate,,,,classic,46.4406377,11.5973141
1693,769486000,way,La Rocca,intermediate,,90,,classic,46.3435603,11.4443681
1694,769486001,way,Corno Nero,easy,,92,,classic,46.3436166,11.4538845
1695,769486002,way,Corno Nero,easy,,92,,classic,46.3453035,11.4538983
1696,769486003,way,Oclini,intermediate,,89A,,classic,46.3498315,11.4504951
1697,770721873,way,24 Laurin I,novice,,,no,classic,46.4373397,11.559359
1698,771060554,way,Stella Alpina,easy,,,no,classic,46.565702,11.8516106
1699,771063291,way,Gran Risa,advanced,,,,classic,46.5732967,11.9033878
1700,771063292,way,Altin,intermediate,,17,no,classic,46.5748341,11.9104053
1701,771063359,way,Armentarola,easy,,,no,classic,46.5583417,11.9500084
1702,771293224,way,Diretta Prà Alpesina,intermediate,,38,,,45.7611833,10.8738532
1703,771293225,way,Variante Prà Alpesina,intermediate,,39,,,45.7604542,10.8719723
1704,771293227,way,,intermediate,,,,,45.7623521,10.8683368
1705,771293228,way,Variante Prà Alpesina,intermediate,,39,,,45.7618536,10.8694358
1706,771473890,way,,easy,,,,,46.6846758,11.7105229
1707,771913023,way,(89) Nambino,intermediate,,89,,,46.2318081,10.8126567
1708,771913024,way,(94) Patascoss,intermediate,,90,no,classic,46.2302176,10.8145078
1709,771914669,way,(91) Miramonti,advanced,,90,no,classic,46.2304712,10.8201173
1710,771943785,way,,advanced,,,,,46.5152262,10.5956176
1711,771943786,way,,novice,,,,,46.525384,10.5869139
1712,771943787,way,,intermediate,,15a,,,46.5181299,10.5738613
1713,771943789,way,10,intermediate,,,,,46.523022,10.5821166
1714,771943790,way,,easy,,,,,46.5191227,10.5786866
1715,771943791,way,,easy,,,,,46.518613,10.5769709
1716,771943792,way,,advanced,,,,,46.5156668,10.5952228
1717,771943794,way,1,easy,,,,,46.492351,10.6095442
1718,771943797,way,Rosim,advanced,,16,no,classic,46.5189826,10.6038406
1719,771943798,way,,novice,,,,,46.5164673,10.5964045
1720,771943801,way,Rosim,advanced,,16,no,classic,46.5221882,10.6075727
1721,771946183,way,Watles Piste,intermediate,,,,classic,46.708584,10.4924388
1722,771946184,way,Watles - Vatles,easy,,,,classic,46.70683,10.4919282
1723,771946185,way,Tschunggaipiste,easy,,,,,46.7056886,10.4924615
1724,771946186,way,,intermediate,,,,,46.7173757,10.4863759
1725,771946187,way,Watles - Vatles,intermediate,,,,classic,46.712883,10.4898584
1726,771946188,way,,intermediate,,,,,46.7133381,10.4890393
1727,772546585,way,30 Tschein,easy,,,,classic,46.4290402,11.5921709
1728,772546586,way,45 Paolina,easy,,,,,46.4089393,11.5941394
1729,772929517,way,Verbindung 30A Tschein - 22 Frommer,easy,,,,classic,46.4399208,11.5961242
1730,772939174,way,42 Rosengarten,intermediate,,,,,46.4147906,11.603491
1731,772942746,way,55a Variante Latemarwiesen - 55a Variante Prati di Latemar,easy,,,,classic,46.3975989,11.596621
1732,772989524,way,,novice,,,,,46.6988789,11.6829536
1733,772989525,way,,novice,,,,,46.6997277,11.6816407
1734,772989526,way,,novice,,,,,46.6988411,11.6824993
1735,773742062,way,,easy,,,,,46.69525,12.3632635
1736,773742064,way,11a - Kristlerhang,advanced,,,,classic,46.6957996,12.3640571
1737,773742065,way,11 - Kristlerhang,intermediate,,,,classic,46.6959988,12.3708451
1738,773742066,way,Moos-Sexten 41c,easy,,,no,classic,46.6898729,12.3776798
1739,773778811,way,,easy,,,,,46.6555385,12.4168304
1740,773778813,way,,easy,,,,,46.6553118,12.4189706
1741,773781088,way,,easy,,,,,46.7184644,12.3605231
1742,773781089,way,Helm,easy,,,,,46.7177445,12.3654731
1743,773872344,way,Verbindung Laurin 2 - Tschein,intermediate,,,,classic,46.4396166,11.5990399
1744,773875906,way,30 Tschein,easy,,,,classic,46.4348681,11.5976682
1745,774597932,way,,easy,,,,,46.8464004,11.6838574
1746,774944602,way,Alm-Express,easy,,2a,no,classic,46.926137,11.9051517
1747,774944604,way,Tottomandl,easy,,6a,no,classic,46.9235538,11.904485
1748,774944605,way,,easy,,,,,46.9226457,11.9046861
1749,774944609,way,Family Fun Park,easy,,7,no,classic,46.9317217,11.9376188
1750,774944610,way,Family Fun Park,easy,,,,,46.9316418,11.9376188
1751,774975411,way,Family 3 (Panorama),easy,,4b,no,classic,46.981351,11.9769445
1752,774975414,way,Almboden,easy,,5,no,classic,46.9795296,11.9844077
1753,774983724,way,Steinhaus,advanced,,6,no,classic,46.9912042,11.9728406
1754,774983726,way,Brugger,easy,,7,,classic,46.9930606,11.9726008
1755,774983727,way,Klaussee II,intermediate,,8,no,classic,46.9708374,11.988943
1756,774983756,way,Sonnen 1,intermediate,,3,no,classic,46.9830712,11.9907627
1757,775984716,way,,novice,,,,,46.6555606,12.4193895
1758,775984717,way,,novice,,,,,46.655435,12.4193422
1759,775984723,way,,advanced,,,,,46.653002,12.415705
1760,775984725,way,,advanced,,,,,46.6530677,12.4151714
1761,775984728,way,,intermediate,,,,,46.6535267,12.4171506
1762,775984729,way,,easy,,,,,46.6516637,12.4153119
1763,775984730,way,2 - Marc Giradelli,intermediate,,,,,46.6536605,12.4171696
1764,775984731,way,,easy,,,,,46.6551902,12.4194822
1765,776226818,way,6b,easy,,,,,46.6830166,12.3710075
1766,776226819,way,,easy,,,,,46.6831534,12.3712848
1767,776226820,way,6b,easy,,,,,46.6844428,12.3695473
1768,776226821,way,,easy,,,,,46.6841649,12.3694095
1769,776226822,way,,easy,,,,,46.6845113,12.3698692
1770,776226827,way,,advanced,,,,,46.6765288,12.3687021
1771,776226828,way,,easy,,,,,46.6808107,12.375344
1772,776226829,way,,easy,,,,,46.678098,12.3773252
1773,776226830,way,,intermediate,,,,,46.675282,12.3775854
1774,776226848,way,,advanced,,,,,46.6676546,12.372891
1775,776226854,way,,easy,,,,,46.6725826,12.3710064
1776,776226855,way,3,intermediate,Bad Moos - Rotwandwiesen,,,,46.6644024,12.3773659
1777,776226856,way,3,intermediate,Bad Moos - Rotwandwiesen,,,,46.6639151,12.3761983
1778,776226857,way,,intermediate,,,,,46.6630205,12.376796
1779,776226858,way,,easy,,,,,46.6607347,12.3726414
1780,776226859,way,,intermediate,,,,,46.6620121,12.3738937
1781,776226862,way,,easy,,,,,46.6651115,12.3707704
1782,776226864,way,,easy,,,,,46.6657282,12.3713086
1783,776226865,way,,easy,,,,,46.6654386,12.372444
1784,776226866,way,,easy,4b,,,,46.6648522,12.3707769
1785,776226867,way,,easy,4b,,,,46.6649652,12.372943
