slopeId,osmId,name,difficulty,resort,ref,latitude,longitude
2093,963905439,,intermediate,Pfelders Ski Resort,,46.7936569,11.092978
2094,982919761,,easy,Gsieser Tal,,46.7716493,12.1990937
2095,987160553,,intermediate,Pilat,,46.5575379,11.6665523
2096,987721258,,easy,Brixen Plose - Plose di Bressanone,,46.6913359,11.7463029
2097,987880369,Pilat Direttissima,advanced,Seiser Alm - Mont de Sëuc - Alpe di Siusi,86,46.5639636,11.6680979
2098,991655550,Palmschoss,intermediate,Brixen Plose - Plose di Bressanone,,46.6759208,11.7130375
2099,994821100,,easy,Falzeben 1,,46.6740242,11.2543961
2100,994914196,2,easy,Rosskopf,,46.9371891,11.3703114
2101,994914197,3,intermediate,Rosskopf,,46.9373787,11.3706951
2102,994914198,2,easy,Rosskopf,,46.9362838,11.3705133
2103,994914199,3,intermediate,Rosskopf,,46.936196,11.3693628
2104,994914200,4,advanced,Rosskopf,,46.9380684,11.3692921
2105,994914201,8,intermediate,Rosskopf,,46.9415322,11.3740705
2106,994914202,,advanced,Rosskopf,,46.9482104,11.3754434
2107,1004687897,Cima Tognola,intermediate,San Martino di Castrozza,,46.2442972,11.7669463
2108,1004687898,,easy,San Martino di Castrozza,,46.2435284,11.7671653
2109,1004689024,Agnello Canalone,intermediate,Latemar Dolomites,28,46.3411813,11.5435481
2110,1008173828,,easy,Ski Area Alpe Lusia,,46.3224288,11.6960951
2111,1011004349,Pala di Santa,intermediate,Absam,,46.3477109,11.5275774
2112,1011506883,,easy,Ski Area Alpe Lusia,,46.3311603,11.7076945
2113,1014605483,,intermediate,Buffaure - Ciampac,,46.4378533,11.7642322
2114,1014922696,Diego,advanced,Belvedere - Col Rodella - Passo Pordoi,9,46.4777407,11.7954792
2115,1014922697,Piz Seteur - Città dei Sassi,easy,Sport Schenk,,46.5245532,11.7637122
2116,1015917339,,intermediate,Alpe Cermis,,46.2457532,11.5009443
2117,1015924158,,intermediate,Latemar Dolomites,,46.3422426,11.5416194
2118,1015926709,,easy,Absam,,46.3533787,11.5369085
2119,1020001191,,easy,Ski Area Alpe Lusia,,46.331463,11.7006481
2120,1020003094,,easy,Latemar Dolomites,,46.3429027,11.550186
2121,1020003095,,intermediate,Latemar Dolomites,,46.3421942,11.5487372
2122,1020003096,,easy,Latemar Dolomites,,46.342042,11.5484782
2123,1020003097,,easy,Absam,,46.3496797,11.5427689
2124,1020003098,,easy,Absam,,46.3495524,11.5427342
2125,1020003573,,intermediate,Latemar Dolomites,,46.3467496,11.5589258
2126,1020003574,,intermediate,Latemar Dolomites,,46.3466056,11.5584027
2127,1020003575,,intermediate,Alpe Cermis,,46.2424491,11.5037297
2128,1020076341,,easy,Ski Area San Pellegrino - Falcade,,46.3789941,11.7946528
2129,1020076342,,easy,Ski Area San Pellegrino - Falcade,,46.3848572,11.7998451
2130,1020076343,,easy,Ski Area San Pellegrino - Falcade,,46.3778049,11.8017203
2131,1020077370,,intermediate,Buffaure - Ciampac,,46.4394214,11.7348779
2132,1021622335,Ornella,intermediate,Arabba,6,46.4747618,11.8686463
2133,1021622344,Salere,intermediate,Arabba,1,46.4729279,11.8683897
2134,1021643975,Salere,intermediate,Arabba,1,46.4742623,11.8664971
2135,1021989350,Fratelle,easy,Rivetta,19,45.9567994,11.3148227
2136,1021989352,Le Cogole,easy,Skiweg Laghetto,11,45.9573546,11.292871
2137,1024634107,,easy,San Martino di Castrozza - Passo Rolle,,46.267248,11.7777033
2138,1024634108,,easy,San Martino di Castrozza - Passo Rolle,,46.2681186,11.7787663
2139,1024634109,,intermediate,San Martino di Castrozza,,46.2490449,11.7601362
2140,1024634110,,easy,San Martino di Castrozza,,46.2465457,11.7734454
2141,1024634309,Ferrari II,intermediate,Passo Rolle,6,46.2931789,11.7853413
2142,1025482123,Cinque Nazioni,intermediate,Latemar Dolomites,35,46.345939,11.5588827
2143,1025482124,,intermediate,Latemar Dolomites,,46.3426205,11.5648113
2144,1025482125,,easy,Latemar Dolomites,,46.3413329,11.5763245
2145,1025513974,,intermediate,Latemar Dolomites,,46.3367474,11.5509176
2146,1025513975,,intermediate,Latemar Dolomites,,46.3348094,11.547612
2147,1025514171,,easy,Absam,,46.3516276,11.5391636
2148,1025917605,Cigolade,easy,Vigo di Fassa - Ciampedie,6,46.4374081,11.6554387
2149,1025917606,,easy,Vigo di Fassa - Ciampedie,,46.438704,11.6631267
2150,1025920235,,advanced,Ski Area Alpe Lusia,,46.3655588,11.6856974
2151,1025920236,,intermediate,Ski Area Alpe Lusia,,46.3468607,11.6865313
2152,1025920237,,intermediate,Ski Area Alpe Lusia,,46.3428373,11.6982537
2153,1025920238,,intermediate,Ski Area Alpe Lusia,,46.3366361,11.7004936
2154,1025920239,,advanced,Ski Area Alpe Lusia,,46.339585,11.6969228
2155,1025934440,,intermediate,Buffaure - Ciampac,,46.438121,11.7648304
2156,1025934441,,intermediate,Buffaure - Ciampac,,46.4390057,11.766893
2157,1030955550,Buffaure di Sotto,intermediate,Buffaure - Ciampac,3b,46.4311371,11.720929
2158,1030955552,Baby Buffaure,easy,Buffaure - Ciampac,4,46.4295259,11.7224159
2159,1033549867,Malga Varena,easy,Passo Lavazè,92,46.3547826,11.4852267
2160,1035143054,,easy,Ski Area Alpe Lusia,,46.3469697,11.6853732
2161,1035143055,,intermediate,Ski Area Alpe Lusia,,46.3475708,11.6842264
2162,1035143056,,intermediate,Ski Area Alpe Lusia,,46.3352685,11.6990947
2163,1035143057,,intermediate,Ski Area Alpe Lusia,,46.3428169,11.7068095
2164,1035147596,,intermediate,Latemar Dolomites,,46.3369209,11.5492629
2165,1035147597,,intermediate,Latemar Dolomites,,46.3424959,11.5454685
2166,1035147598,,intermediate,Latemar Dolomites,,46.3341327,11.5563138
2167,1035154223,,intermediate,Latemar Dolomites,,46.347918,11.5517823
2168,1035154224,,intermediate,Latemar Dolomites,,46.3445544,11.5505013
2169,1035154225,,advanced,Latemar Dolomites,,46.3459821,11.564635
2170,1035154226,,intermediate,Latemar Dolomites,,46.3405166,11.5753315
2171,1035154227,,intermediate,Latemar Dolomites,,46.3450871,11.559458
2172,1035749259,,advanced,Ski Area Alpe Lusia,,46.3467823,11.6865291
2173,1035749260,,intermediate,Ski Area Alpe Lusia,,46.3461689,11.6882148
2174,1035749261,,intermediate,Ski Area Alpe Lusia,,46.3506948,11.6840124
2175,1035749262,,intermediate,Ski Area Alpe Lusia,,46.3551491,11.6851665
2176,1035749263,,intermediate,Ski Area Alpe Lusia,,46.3556008,11.6860976
2177,1035749264,,advanced,Ski Area Alpe Lusia,,46.3509668,11.6893625
2178,1035749265,,intermediate,Ski Area Alpe Lusia,,46.3539869,11.6830085
2179,1035749898,,intermediate,Ski Area Alpe Lusia,,46.3457492,11.6854839
2180,1035751438,,intermediate,Absam,,46.3608885,11.5433559
2181,1035751439,,easy,Absam,,46.3586133,11.5373959
2182,1035751440,,intermediate,Maierl,,46.3650429,11.5395654
2183,1035751441,,intermediate,Absam,,46.3639633,11.5468894
2184,1035798790,,intermediate,Latemar Dolomites,,46.340275,11.5778779
2185,1035803656,,intermediate,Latemar Dolomites,,46.3360993,11.5534759
2186,1035803657,,easy,Latemar Dolomites,,46.3491408,11.5458713
2187,1035803658,,easy,Latemar Dolomites,,46.3495958,11.5442847
2188,1035803659,,intermediate,Absam,,46.3474116,11.526022
2189,1035803660,,advanced,Absam,,46.350212,11.5328157
2190,1035803661,,intermediate,Absam,,46.3501454,11.5384939
2191,1035803662,,intermediate,Absam,,46.3505099,11.5403303
2192,1035803663,,easy,Absam,,46.3506491,11.5404935
2193,1035806382,,intermediate,Variante Oberholz,,46.3729119,11.5375991
2194,1035806383,,intermediate,Variante Oberholz,,46.3744467,11.5322248
2195,1035806384,,intermediate,Ski Area Alpe Lusia,,46.3423936,11.7013198
2196,1035808959,,intermediate,Ski Area Alpe Lusia,,46.3359925,11.6996567
2197,1035818537,,intermediate,Buffaure - Ciampac,,46.4377765,11.7632191
2198,1035818538,,intermediate,Buffaure - Ciampac,,46.4416181,11.7675
2199,1035818539,,easy,Buffaure - Ciampac,,46.4446337,11.7693976
2200,1036043492,,easy,Schöneben - Belpiano,,46.7830244,10.5193267
2201,1036365258,,intermediate,Latemar Dolomites,,46.3423139,11.5708208
2202,1036365259,,intermediate,Latemar Dolomites,,46.3412656,11.5726776
2203,1036365260,,intermediate,Latemar Dolomites,,46.3408894,11.5750581
2204,1037187987,,advanced,Latemar Dolomites,,46.3416029,11.5707859
2205,1037187988,,intermediate,Latemar Dolomites,,46.3420229,11.5692286
2206,1037187989,,advanced,Latemar Dolomites,,46.3426377,11.5728693
2207,1037187990,,advanced,Latemar Dolomites,,46.3418278,11.5739352
2208,1037187991,,easy,Latemar Dolomites,,46.3418852,11.5742327
2209,1037201633,,easy,Latemar Dolomites,,46.3486689,11.5459314
2210,1037201634,,intermediate,Latemar Dolomites,,46.3490013,11.5437414
2211,1037201635,,intermediate,Absam,,46.347186,11.5411807
2212,1037201636,,intermediate,Latemar Dolomites,,46.3439379,11.5403897
2213,1037201637,,advanced,Latemar Dolomites,,46.3372252,11.554006
2214,1037201638,,intermediate,Latemar Dolomites,,46.3382303,11.5531403
2215,1037201639,,advanced,Latemar Dolomites,,46.3319198,11.5566357
2216,1037201640,,intermediate,Latemar Dolomites,,46.3410177,11.5442211
2217,1037201641,,advanced,Latemar Dolomites,,46.3389819,11.5475276
2218,1037324040,,intermediate,Absam,,46.3625182,11.5443013
2219,1037324041,,intermediate,Absam,,46.3631469,11.5344849
2220,1037324042,,intermediate,Laner,,46.3672172,11.5311622
2221,1037324043,,easy,Laner,,46.3672814,11.5310991
2222,1037324044,,easy,Laner,,46.3697752,11.5323801
2223,1037326179,,intermediate,Variante Oberholz,,46.372079,11.5346018
2224,1037326180,,easy,Laner,,46.371705,11.5335689
2225,1037326181,,easy,Absam,,46.3555726,11.5384561
2226,1037326184,21 Variante Bosco,intermediate,Absam,,46.3506251,11.5395255
2227,1037500998,,easy,Sport Thöni,,46.5161136,10.5962564
2228,1037500999,,novice,Sport Thöni,,46.5165512,10.5956292
2229,1037501000,,intermediate,Sulden am Ortler - Solda al Ortles,,46.5034112,10.5974628
2230,1038197323,,intermediate,Val Gardena,,46.5899566,11.7025618
2231,1046593198,Piz de Plaies,intermediate,Antermoia,,46.6983908,11.9143374
2232,1046593199,Erta,advanced,Antermoia,,46.6997431,11.9195238
2233,1046593200,Pedagà,easy,Antermoia,,46.6985987,11.923832
2234,1047165601,Collegamento Montagnola - Momo,freeride,Brentonico,15,45.7718622,10.9515563
2235,1047165602,Momo,freeride,Brentonico,17,45.7693881,10.9556782
2236,1047165603,Collegamento Polsa - Rosa del Sole,easy,Brentonico,19,45.778201,10.9380036
2237,1047165604,Bellavista,easy,Brentonico,11,45.7771149,10.9452022
2238,1047165605,Polsa 2,intermediate,Brentonico,12,45.7758178,10.9447999
2239,1047170987,,novice,Brentonico,,45.7798891,10.9409264
2240,1047419046,Malga Vignola,freeride,Brentonico,17,45.7695623,10.9552681
2241,1047419047,Collegamento Momo - Polsa,easy,Brentonico,16,45.7758758,10.9511733
2242,1050331511,13,easy,Schöneben - Belpiano,,46.8179097,10.4895424
2243,1050739364,Raccordo Del Passo,easy,Ski Area San Pellegrino - Falcade,43,46.3780015,11.7974003
2244,1050740194,,intermediate,Absam,,46.3490959,11.5309163
2245,1050974684,,easy,Val Senales-Schnalstal,,46.7239636,10.6821861
2246,1054180971,10:Talabfahrt Haideralm,intermediate,Schöneben - Belpiano,10,46.7654856,10.5304469
2247,1054631064,,intermediate,Marmolada,,46.4522566,11.8642233
2248,1054631067,,intermediate,Marmolada,,46.443989,11.8804909
2249,1054631068,,intermediate,Marmolada,,46.4446618,11.882184
2250,1054631069,,advanced,Marmolada,,46.4441097,11.8830934
2251,1054631073,,intermediate,Marmolada,,46.4364422,11.8738763
2252,1055159941,11 Marlet,advanced,Sport Thöni,,46.5283926,10.5710277
2253,1055159942,11 Marlet,advanced,Sport Thöni,,46.5286323,10.5682269
2254,1059900579,,advanced,Ghiacciaio Presena,,46.223756,10.582586
2255,1072389874,5,freeride,Sulden am Ortler - Solda al Ortles,,46.4953997,10.6055881
2256,1074307767,,,Pfelders Ski Resort,,46.7839545,11.1032343
2257,1074308738,,intermediate,Pfelders Ski Resort,,46.7910444,11.0997426
2258,1074308739,,intermediate,Pfelders Ski Resort,,46.7914442,11.0990292
2259,1074310017,,,Pfelders Ski Resort,,46.7917037,11.0974301
2260,1076017466,,easy,Olimpionica 2,,46.1478668,11.0243581
2261,1076017468,,easy,Olimpionica 2,,46.1468196,11.0237942
2262,1076017469,,easy,Olimpionica 2,,46.1462289,11.0229551
2263,1082473164,,easy,Olimpionica 2,,46.1474535,11.0237019
2264,1096693247,,easy,Snowpark Dosson,,46.1526022,11.0160304
2265,1096693248,,easy,Tre-Tre (selletta),,46.1492716,11.036515
2266,1096693249,,easy,Tre-Tre (selletta),,46.1493028,11.0374706
2267,1096693250,,easy,Tre-Tre (selletta),,46.1489716,11.0369925
2268,1096693251,,easy,Tre-Tre (selletta),,46.1498966,11.0373037
2269,1096693252,,easy,Tre-Tre (selletta),,46.1495817,11.0373826
2270,1096985202,,easy,Busa del Vigo,,46.2747162,10.8268505
2271,1096987705,,easy,Busa del Vigo,,46.2750825,10.8274524
2272,1101519459,,easy,Noleggio Sci Peio dai Maestri,,46.3558572,10.6618233
2273,1101519460,,easy,Noleggio Sci Peio dai Maestri,,46.3579663,10.6523867
2274,1101519461,Scoiattolo,easy,Pejo 3000,,46.3729679,10.6618491
2275,1101519462,,easy,Pejo 3000,,46.370733,10.6636841
2276,1101519463,,,Pejo 3000,,46.3705997,10.6639983
2277,1101519464,,easy,Pejo 3000,,46.3702859,10.6629629
2278,1101530135,Beverina,intermediate,Pejo 3000,,46.3770209,10.6668067
2279,1101530136,,easy,Pejo 3000,,46.3701633,10.6601549
2280,1101656036,,intermediate,Skiweg lo Scoiattolo,,46.1450526,11.0157561
2281,1101656037,,easy,Skiweg lo Scoiattolo,,46.1450553,11.0151782
2282,1101656038,,easy,Paganella 2,,46.1494594,10.9960748
2283,1101656039,,easy,Paganella 2,,46.1497054,10.9966561
2284,1101656040,,easy,Laghet,,46.163399,11.0058202
2285,1101656041,,easy,Laghet,,46.1605786,11.004727
2286,1102563721,,easy,Snowpark Dosson,,46.1523215,11.0156485
2287,1102563722,,easy,Snowpark Dosson,,46.1523913,11.0145992
2288,1102565722,,novice,Panoramica,,46.143043,11.0374715
2289,1102565723,,novice,Panoramica,,46.1427347,11.0371714
2290,1102580688,,easy,Campo Scuola Rolly Marchi,,46.1636602,11.050084
2291,1103199181,,easy,Biancaneve,,46.3011353,10.8103384
2292,1103217702,,easy,Skiweg Fossadei - Cioca 2,,46.1727885,10.8132761
2293,1103229170,,easy,Busa del Vigo,,46.2802393,10.8325084
2294,1103231006,,easy,Skiweg Fossadei - Cioca 2,,46.1671888,10.8066236
2295,1103514108,,,Hinterberg,,46.840206,11.6019879
2296,1104926011,Stella Alpina Variante,easy,Alta Badia,49A,46.5662972,11.8522886
2297,1105185570,,easy,Ski Area Alpe Lusia,,46.3576287,11.6848036
2298,1105185571,,easy,Ski Area Alpe Lusia,,46.3576151,11.6844022
2299,1105185572,,easy,Ski Area Alpe Lusia,,46.3577511,11.6839555
2300,1105193876,,easy,Alpe Cermis,,46.2510324,11.5036033
2301,1105193877,Collegamento Lagorai - Costabella,easy,Alpe Cermis,,46.2509474,11.5034567
2302,1105193878,,easy,Alpe Cermis,,46.2506216,11.5033618
2303,1105193879,Collegamento Campo Scuola Doss dei Laresi,,Alpe Cermis,72,46.264393,11.4805965
2304,1105211686,Kinderpiste-Eben,easy,Obereggen,,46.3844715,11.5296125
2305,1105216980,,easy,Vigo di Fassa - Ciampedie,,46.4340516,11.6652127
2306,1105232422,,easy,Ski Area San Pellegrino - Falcade,,46.3920063,11.8009674
2307,1105237471,,easy,Folgaria,1,45.9180545,11.1944357
2308,1105237472,Baby Costa,novice,Folgaria,,45.9177726,11.1955654
2309,1105237473,,easy,Folgaria,,45.9169523,11.1982066
2310,1105237476,Campo Scuola Fondo Grande,novice,Folgaria,,45.8922646,11.1929402
2311,1105237477,,easy,Folgaria,,45.8919057,11.1934085
2312,1107322381,Pezzei,easy,Sellaronda,37,46.5511034,11.8492334
2313,1107322382,Sodlisia,easy,Sellaronda,36,46.5500723,11.8490125
2314,1107322387,Frara Sodlisia,easy,Sellaronda,40A,46.5488295,11.8483621
2315,1107322388,Frara Sodlisia,easy,Sellaronda,40A,46.5489396,11.8485654
2316,1109078263,Frara,easy,Sellaronda,40,46.5486356,11.8285918
2317,1109985091,Sorega,advanced,Antermoia,40B,46.6999971,11.9212641
2318,1110545466,(81) Montagnoli,easy,Campiglio Dolomiti di Brenta,81,46.2340426,10.8463254
2319,1111120838,,intermediate,Forcella Bombasel,,46.242288,11.5035757
2320,1111120839,,easy,Alpe Cermis,,46.2446453,11.5039271
2321,1111120840,,intermediate,Alpe Cermis,,46.2438041,11.5035793
2322,1116902929,,easy,Alta Badia,,46.563413,11.8527973
2323,1117632994,Campanil 2,easy,Latemar Dolomites,,46.3505871,11.5457721
2324,1117632995,Zanggen 2,intermediate,Absam,9,46.3560612,11.5341122
2325,1120638321,,novice,Brixen Plose - Plose di Bressanone,,46.638162,11.7168056
2326,1124159184,Sochers 2,intermediate,Val Gardena,,46.5402965,11.7413058
2327,1124968992,La Longia,intermediate,Val Gardena,,46.5941995,11.7249241
2328,1125405609,Frea,intermediate,Sellaronda,,46.5506639,11.8062463
2329,1125405615,,intermediate,Centro di fondo Vallunga,,46.5507369,11.7982992
2330,1125477310,Capanna Nera,easy,Alta Badia,8,46.5398453,11.8886759
2331,1125517487,,easy,Alta Badia Shop & Rental,,46.6079785,11.8973028
2332,1125705197,Doninz,easy,Alta Badia Shop & Rental,,46.5848002,11.9000277
2333,1125816033,Pilat Diretissima,advanced,Seiser Alm - Mont de Sëuc - Alpe di Siusi,86,46.564007,11.6681422
2334,1126244317,Malga Pozza,easy,Ski Area Alpe Lusia,,46.3546526,11.6820461
2335,1126244318,,advanced,Ski Area Alpe Lusia,,46.3606422,11.6859863
2336,1129643443,Frea,intermediate,Centro di fondo Vallunga,,46.5533774,11.8001569
2337,1130752056,Hütteltal,advanced,Schöneben - Belpiano,7,46.7954842,10.4906485
2338,1130752057,Hütteltal,advanced,Schöneben - Belpiano,7,46.7991648,10.4852948
2339,1130752058,Hütteltal,intermediate,Schöneben - Belpiano,,46.7996641,10.4875244
2340,1130752061,Hütteltal,easy,Schöneben - Belpiano,,46.7999801,10.4899043
2341,1130752067,Valatschabfahrt,easy,Schöneben - Belpiano,13,46.7615809,10.5037131
2342,1130752068,Valatschabfahrt,easy,Schöneben - Belpiano,13,46.7621274,10.5044178
2343,1130752070,Valatschabfahrt,easy,Schöneben - Belpiano,13,46.7616126,10.503827
2344,1130752071,Hölltentl,intermediate,Schöneben - Belpiano,11,46.8002796,10.5045836
2345,1130752072,Hölltentl,intermediate,Schöneben - Belpiano,11,46.7996642,10.5043208
2346,1130752074,Höllental,intermediate,Schöneben - Belpiano,11,46.7988636,10.4967545
2347,1130752079,2: Jochabfahrt,easy,Schöneben - Belpiano,2,46.805155,10.4920798
2348,1130752081,2: Jochabfahrt,easy,Schöneben - Belpiano,2,46.8068272,10.4932425
2349,1130752083,2: Jochabfahrt;Abzweig 1: Talabfahrt Schöneben,easy,Schöneben - Belpiano,2,46.8061036,10.4923743
2350,1130752084,Talabfahrt Schöneben,easy,Schöneben - Belpiano,1,46.8074484,10.4935184
2351,1130752091,,novice,Schöneben - Belpiano,,46.8048129,10.4914329
2352,1130752095,Aussichtsabfahrt,easy,Schöneben - Belpiano,4,46.8006963,10.4905749
2353,1130752096,Snowpark,,Schöneben - Belpiano,,46.7982248,10.4917477
2354,1130752098,Verbindung Bergbahn Schöneben Lift Fraiten,novice,Schöneben - Belpiano,2,46.8045477,10.4902076
2355,1130752100,4: Aussichtsabfahrt,easy,Schöneben - Belpiano,4,46.8040798,10.4887749
2356,1130752101,4: Aussichtsabfahrt,easy,Schöneben - Belpiano,4,46.8042018,10.488485
2357,1131113013,Schiappen-Sella,easy,Sport Schenk,,46.5330745,11.7720744
2358,1131113014,Plan de Gralba,easy,Sport Schenk,,46.5337071,11.7704914
2359,1131140826,Sotsaslong,easy,Sport Schenk,,46.5252032,11.7525904
2360,1131213247,Paradiso - Bamby,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,,46.5306132,11.6374471
2361,1131524051,Campo Primi Passi,novice,Pinzolo,119,46.1660807,10.7867905
2362,1131551145,,intermediate,Val Gardena,,46.5978745,11.7245515
2363,1131551146,Fermada 1,intermediate,Val Gardena,,46.5990336,11.7288338
2364,1131551147,Gardenissima,intermediate,Val Gardena,,46.5922259,11.7340241
2365,1131930104,,novice,Campiglio Dolomiti di Brenta,,46.2360584,10.8364854
2366,1132190799,Schmugglerabfahrt - Pista dei Contrabbandieri,intermediate,Val Senales-Schnalstal,,46.7797505,10.7993021
2367,1132432475,Euro - Laurin - Spitzbühl,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,75,46.5379353,11.6089127
2368,1132441961,Al Sole - Mezdí,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,48,46.5523455,11.6626065
2369,1132441962,Al Sole,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,48,46.554655,11.6611621
2370,1132441963,,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,,46.5535633,11.6633002
2371,1132512658,,easy,Geister 1,,46.5078428,10.4688787
2372,1132512659,,easy,Geister 1,,46.5063011,10.4702288
2373,1132520338,,easy,Geister 2,,46.5045931,10.4701872
2374,1132551207,Geister - Trincerone,easy,Geister - Trincerone,3,46.5081643,10.4669986
2375,1132551208,,easy,Livrio - Trincerone,,46.5136375,10.4641867
2376,1132566669,,easy,Passo Stelvio,,46.5151738,10.4618871
2377,1132768725,,,Campiglio Dolomiti di Brenta,,46.2367979,10.8349192
2378,1132768726,,easy,Campiglio Dolomiti di Brenta,,46.2369667,10.8346802
2379,1132768727,(50) Pradalago Facile,easy,Campiglio Dolomiti di Brenta,50,46.2368363,10.8348715
2380,1132928054,,novice,Ponte di Legno - Passo Tonale,,46.2387112,10.5806799
2381,1132981038,,easy,Passo Stelvio,,46.5102092,10.4706678
2382,1133477541,,easy,Pinzolo,,46.1681497,10.7861447
2383,1134522599,,intermediate,Tre-Tre (selletta),,46.1499091,11.0364466
2384,1134522601,,intermediate,Tre-Tre (selletta),,46.1482115,11.0370301
2385,1134522602,,intermediate,Tre-Tre (selletta),,46.1486072,11.0363758
2386,1134522603,,intermediate,Tre-Tre (selletta),,46.148447,11.0367624
2387,1134821369,Prack,easy,Prack,9,45.9536161,11.2825081
2388,1137219286,,easy,Alta Badia,,46.5397599,11.8895502
2389,1143699297,,easy,Variante Presena Paradiso,,46.2286467,10.5808127
2390,1143699299,,easy,Variante Presena Paradiso,,46.2363387,10.5806673
2391,1143699300,(40) Presena Paradiso,easy,(40) Presena Paradiso,,46.2387544,10.5808399
2392,1147090374,Naturale Allenamento,intermediate,Latemar Dolomites,29a,46.3363543,11.5507681
2393,1147609542,Stiergarten - Orto del Toro,easy,Drei Zinnen - Tre Cime,,46.6951272,12.3950832
2394,1147610934,Drei Zinnen 41a - Tre Cime 41a,easy,Drei Zinnen - Tre Cime,,46.6943691,12.394223
2395,1147610935,Drei Zinnen 41a - Tre Cime 41a,easy,Drei Zinnen - Tre Cime,,46.6928699,12.3946158
2396,1149441847,,easy,Meran 2000,1b,46.681353,11.2628692
2397,1149441848,,intermediate,Falzeben 2,,46.6775757,11.256535
2398,1149451802,,intermediate,Gsieser Tal,,46.7238026,12.2047305
2399,1149451803,,easy,Gsieser Tal,,46.7240192,12.2042502
2400,1149456636,,easy,Drei Zinnen - Tre Cime,,46.6949231,12.3501409
2401,1149681902,Valatschabfahrt,easy,Schöneben - Belpiano,13,46.7623016,10.5037402
2402,1149687830,Collegamento Ciampinoi,intermediate,Sport Schenk,,46.5520617,11.7607507
2403,1149687831,,intermediate,Sport Schenk,,46.5388332,11.752572
2404,1149728052,Costoratta,intermediate,Arabba,22A,46.5198058,11.8721269
2405,1149728471,Piz Sella 5,intermediate,Sport Schenk,,46.534405,11.7708368
2406,1153240896,Le Coste B,intermediate,Ski Area San Pellegrino - Falcade,49B,46.3885502,11.8003096
2407,1153242392,,intermediate,Ski Area San Pellegrino - Falcade,,46.3854513,11.7989397
2408,1153242393,,easy,Ski Area San Pellegrino - Falcade,,46.3819705,11.7972707
2409,1153242394,,advanced,Ski Area San Pellegrino - Falcade,,46.3730204,11.8027688
2410,1153459217,,intermediate,Ski Area Alpe Lusia,,46.3313414,11.7039733
2411,1153459218,,intermediate,Ski Area Alpe Lusia,,46.3354765,11.7103816
2412,1153459219,,intermediate,Ski Area Alpe Lusia,,46.3422526,11.7173913
2413,1153459220,,intermediate,Ski Area Alpe Lusia,,46.3446354,11.7163519
2414,1155000402,,intermediate,Ski Area San Pellegrino - Falcade,,46.3883612,11.7972914
2415,1155000403,,intermediate,Ski Area San Pellegrino - Falcade,,46.3819529,11.7955985
2416,1155000404,,intermediate,Ski Area San Pellegrino - Falcade,,46.365612,11.7961614
2417,1155605672,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4746405,11.8022421
2418,1155880552,Prà Martin,intermediate,Vigo di Fassa - Ciampedie,,46.4388553,11.6627862
2419,1155880553,Vajolet 2,easy,Vigo di Fassa - Ciampedie,,46.4385615,11.6632435
2420,1155880554,Ciampedie - Pian Pecei,easy,Vigo di Fassa - Ciampedie,,46.438316,11.6633386
2421,1155880555,Ciampedie - Pian Pecei,easy,Vigo di Fassa - Ciampedie,,46.4385153,11.6626848
2422,1155903390,Skiweg Reiterjoch,easy,Absam,,46.3619756,11.5340937
2423,1156102426,Aloch GS,advanced,Vigo di Fassa - Ciampedie,,46.4245029,11.6949035
2424,1189087340,Paradiso 1,advanced,Passo Rolle,9,46.2897666,11.7809476
2425,1189087341,Tiri Skiweg,easy,Passo Rolle,,46.2907862,11.7774086
2426,1189087931,Paradiso 2,advanced,Passo Rolle,,46.2870731,11.7824698
2427,1189087932,Paradiso 2,advanced,Passo Rolle,,46.2881362,11.7779631
2428,1195009119,Steilhang,intermediate,Sport Thöni,12a,46.5256926,10.602284
2429,1195009120,Skiweg Seilbahn,easy,Sport Thöni,12b,46.5194748,10.5971445
2430,1195009121,Rosim,intermediate,Sport Thöni,16,46.5228579,10.6082457
2431,1200050158,,,Schöneben - Belpiano,,46.801052,10.4913884
2432,1206808927,9,advanced,Sulden am Ortler - Solda al Ortles,,46.4987325,10.6228654
2433,1206808929,,easy,Sulden am Ortler - Solda al Ortles,,46.4968027,10.6143116
2434,1207369722,Val della Mite,intermediate,Pejo 3000,12,46.3853658,10.6404945
2435,1207369724,Doss dei Gembri,intermediate,Pejo 3000,4,46.3802762,10.659413
2436,1207369725,Campo Scuola Scoiattolo,easy,Pejo 3000,6,46.3716897,10.6597654
2437,1210291741,Mickey Mouse,easy,Sport Schenk,,46.5578754,11.7631661
2438,1210291742,,easy,Sport Schenk,,46.5576695,11.7633202
2439,1210996026,Rara,easy,Kronplatz - Plan de Corones,31,46.7202617,11.9628179
2440,1212200080,,easy,Brixen Plose - Plose di Bressanone,,46.6844617,11.7100378
2441,1213013909,Charly,easy,Val Gardena,,46.5414755,11.727775
2442,1213013917,Tschucky,easy,Val Gardena,,46.5497905,11.7169988
2443,1213013918,Comici - Tramans,intermediate,Val Gardena,,46.5311079,11.7470519
2444,1213884862,Tramans,intermediate,Val Gardena,,46.533625,11.7482865
